xmin,ymin,x,y,xmax,ymax,x1min,y1min,x1,y1,x1max,y1max,x2min,y2min,x2,y2,x2max,y2max,output
0.84,0.29,0.85,0.29,0.85,0.29,0.84,0.23,0.85,0.23,0.85,0.23,0.84,0.21,0.85,0.21,0.85,0.21,1
0.82,0.30,0.82,0.30,0.82,0.30,0.81,0.24,0.82,0.24,0.83,0.24,0.82,0.24,0.82,0.24,0.82,0.24,1
0.82,0.30,0.82,0.30,0.82,0.30,0.81,0.24,0.82,0.24,0.83,0.24,0.81,0.23,0.82,0.23,0.82,0.23,1
0.82,0.30,0.82,0.30,0.82,0.30,0.81,0.24,0.82,0.24,0.83,0.24,0.81,0.21,0.82,0.21,0.82,0.21,1
0.77,0.29,0.77,0.29,0.77,0.29,0.76,0.23,0.77,0.23,0.77,0.23,0.76,0.23,0.77,0.23,0.77,0.23,1
0.77,0.29,0.77,0.29,0.77,0.29,0.76,0.23,0.77,0.23,0.77,0.23,0.77,0.21,0.77,0.21,0.77,0.21,1
0.71,0.29,0.71,0.29,0.71,0.29,0.70,0.23,0.71,0.23,0.71,0.23,0.70,0.23,0.71,0.23,0.71,0.23,1
0.71,0.29,0.71,0.29,0.71,0.29,0.70,0.23,0.71,0.23,0.71,0.23,0.71,0.21,0.71,0.21,0.71,0.21,1
0.83,0.11,0.84,0.11,0.85,0.11,0.82,0.10,0.84,0.10,0.86,0.10,0.84,0.10,0.84,0.10,0.85,0.10,1
0.78,0.11,0.79,0.11,0.81,0.11,0.76,0.10,0.79,0.10,0.82,0.10,0.79,0.10,0.79,0.10,0.80,0.10,1
0.73,0.11,0.74,0.11,0.75,0.11,0.72,0.10,0.74,0.10,0.76,0.10,0.74,0.10,0.74,0.10,0.74,0.10,1
0.80,0.30,0.80,0.30,0.80,0.30,0.78,0.17,0.80,0.17,0.81,0.17,0.79,0.17,0.80,0.17,0.80,0.17,1
0.73,0.29,0.74,0.29,0.74,0.29,0.72,0.17,0.74,0.17,0.76,0.17,0.73,0.17,0.74,0.17,0.74,0.17,1
0.42,0.11,0.43,0.11,0.45,0.11,0.37,0.10,0.43,0.10,0.49,0.10,0.43,0.10,0.43,0.10,0.44,0.10,1
0.21,0.29,0.22,0.29,0.22,0.29,0.20,0.26,0.21,0.26,0.23,0.26,0.21,0.25,0.21,0.25,0.22,0.25,1
0.34,0.11,0.35,0.11,0.36,0.11,0.34,0.10,0.35,0.10,0.37,0.10,0.35,0.10,0.35,0.10,0.36,0.10,1
0.21,0.11,0.22,0.11,0.23,0.11,0.20,0.10,0.22,0.10,0.24,0.10,0.21,0.10,0.22,0.10,0.22,0.10,1
0.25,0.11,0.27,0.11,0.28,0.11,0.24,0.10,0.27,0.10,0.30,0.10,0.27,0.10,0.27,0.10,0.27,0.10,1
0.31,0.11,0.32,0.11,0.34,0.11,0.30,0.10,0.32,0.10,0.34,0.10,0.32,0.10,0.32,0.10,0.33,0.10,1
0.22,0.30,0.23,0.30,0.23,0.30,0.22,0.17,0.23,0.17,0.23,0.17,0.22,0.16,0.23,0.16,0.23,0.16,1
0.24,0.30,0.24,0.30,0.24,0.30,0.23,0.26,0.24,0.26,0.25,0.26,0.24,0.25,0.24,0.25,0.25,0.25,1
0.27,0.30,0.27,0.30,0.27,0.30,0.25,0.26,0.27,0.26,0.28,0.26,0.26,0.25,0.27,0.25,0.27,0.25,1
0.27,0.30,0.27,0.30,0.27,0.30,0.25,0.26,0.27,0.26,0.28,0.26,0.26,0.21,0.26,0.21,0.26,0.21,1
0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.26,0.29,0.26,0.31,0.26,0.29,0.25,0.29,0.25,0.30,0.25,1
0.33,0.29,0.33,0.29,0.33,0.29,0.31,0.26,0.33,0.26,0.35,0.26,0.32,0.25,0.33,0.25,0.33,0.25,1
0.33,0.29,0.33,0.29,0.33,0.29,0.31,0.26,0.33,0.26,0.35,0.26,0.33,0.21,0.33,0.21,0.33,0.21,1
0.35,0.29,0.36,0.29,0.36,0.29,0.34,0.26,0.35,0.26,0.36,0.26,0.35,0.25,0.36,0.25,0.36,0.25,1
0.51,0.11,0.53,0.11,0.55,0.11,0.50,0.10,0.53,0.10,0.56,0.10,0.53,0.10,0.53,0.10,0.53,0.10,1
0.62,0.11,0.63,0.11,0.64,0.11,0.57,0.10,0.63,0.10,0.69,0.10,0.62,0.10,0.63,0.10,0.64,0.10,1
0.52,0.09,0.53,0.09,0.54,0.09,0.20,0.09,0.53,0.09,0.86,0.09,0.53,0.09,0.53,0.09,0.54,0.09,1
0.77,0.72,0.77,0.72,0.78,0.72,0.45,0.72,0.65,0.72,0.85,0.72,0.64,0.71,0.64,0.71,0.65,0.71,1
0.77,0.72,0.77,0.72,0.78,0.72,0.45,0.72,0.65,0.72,0.85,0.72,0.65,0.72,0.65,0.72,0.66,0.72,1
0.65,0.93,0.65,0.93,0.65,0.93,0.63,0.87,0.65,0.87,0.66,0.87,0.64,0.87,0.65,0.87,0.65,0.87,1
0.74,0.92,0.75,0.92,0.75,0.92,0.73,0.88,0.74,0.88,0.75,0.88,0.74,0.88,0.74,0.88,0.75,0.88,1
0.58,0.94,0.58,0.94,0.58,0.94,0.57,0.88,0.58,0.88,0.58,0.88,0.57,0.87,0.58,0.87,0.58,0.87,1
0.69,0.94,0.69,0.94,0.69,0.94,0.69,0.87,0.69,0.87,0.70,0.87,0.69,0.87,0.69,0.87,0.70,0.87,1
0.42,0.68,0.43,0.68,0.43,0.68,0.41,0.68,0.43,0.68,0.45,0.68,0.38,0.67,0.39,0.67,0.39,0.67,0
0.38,0.68,0.39,0.68,0.39,0.68,0.37,0.68,0.39,0.68,0.41,0.68,0.42,0.67,0.43,0.67,0.43,0.67,0
0.28,0.68,0.28,0.68,0.29,0.68,0.26,0.68,0.28,0.68,0.30,0.68,0.32,0.67,0.32,0.67,0.33,0.67,0
0.32,0.68,0.32,0.68,0.33,0.68,0.30,0.68,0.32,0.68,0.34,0.68,0.28,0.67,0.28,0.67,0.29,0.67,0
0.27,0.66,0.30,0.66,0.34,0.66,0.26,0.66,0.30,0.66,0.34,0.66,0.40,0.65,0.41,0.65,0.41,0.65,0
0.38,0.66,0.41,0.66,0.44,0.66,0.37,0.66,0.41,0.66,0.45,0.66,0.30,0.65,0.30,0.65,0.31,0.65,0
0.35,0.66,0.35,0.66,0.36,0.66,0.34,0.66,0.35,0.66,0.37,0.66,0.18,0.67,0.18,0.67,0.19,0.67,0
0.15,0.68,0.18,0.68,0.21,0.68,0.10,0.68,0.18,0.68,0.26,0.68,0.35,0.65,0.35,0.65,0.36,0.65,0
0.54,0.68,0.57,0.68,0.60,0.68,0.45,0.68,0.57,0.68,0.70,0.68,0.35,0.86,0.35,0.86,0.36,0.86,0
0.35,0.92,0.36,0.92,0.36,0.92,0.35,0.86,0.35,0.86,0.36,0.86,0.57,0.67,0.57,0.67,0.58,0.67,0
0.43,0.92,0.43,0.92,0.44,0.92,0.42,0.88,0.43,0.88,0.45,0.88,0.13,0.87,0.13,0.87,0.14,0.87,0
0.13,0.92,0.13,0.92,0.13,0.92,0.12,0.88,0.13,0.88,0.14,0.88,0.43,0.87,0.43,0.87,0.44,0.87,0
0.15,0.93,0.15,0.93,0.15,0.93,0.14,0.88,0.15,0.88,0.17,0.88,0.27,0.87,0.27,0.87,0.28,0.87,0
0.27,0.93,0.27,0.93,0.28,0.93,0.26,0.88,0.27,0.88,0.29,0.88,0.15,0.87,0.15,0.87,0.16,0.87,0
0.26,0.93,0.26,0.93,0.26,0.93,0.25,0.88,0.25,0.88,0.26,0.88,0.20,0.87,0.20,0.87,0.20,0.87,0
0.20,0.93,0.20,0.93,0.20,0.93,0.19,0.88,0.20,0.88,0.21,0.88,0.25,0.87,0.25,0.87,0.26,0.87,0
0.17,0.93,0.17,0.93,0.17,0.93,0.16,0.88,0.17,0.88,0.18,0.88,0.22,0.87,0.22,0.87,0.23,0.87,0
0.22,0.92,0.22,0.92,0.23,0.92,0.21,0.88,0.22,0.88,0.24,0.88,0.17,0.87,0.17,0.87,0.17,0.87,0
0.22,0.92,0.22,0.92,0.23,0.92,0.21,0.88,0.22,0.88,0.24,0.88,0.18,0.87,0.18,0.87,0.18,0.87,0
0.22,0.92,0.22,0.92,0.23,0.92,0.21,0.88,0.22,0.88,0.24,0.88,0.23,0.21,0.23,0.21,0.23,0.21,0
0.22,0.92,0.22,0.92,0.23,0.92,0.21,0.88,0.22,0.88,0.24,0.88,0.22,0.87,0.22,0.87,0.23,0.87,0
0.22,0.92,0.22,0.92,0.23,0.92,0.21,0.88,0.22,0.88,0.24,0.88,0.24,0.87,0.24,0.87,0.24,0.87,0
0.22,0.92,0.22,0.92,0.23,0.92,0.21,0.88,0.22,0.88,0.24,0.88,0.22,0.21,0.22,0.21,0.22,0.21,0
0.22,0.92,0.22,0.92,0.23,0.92,0.21,0.88,0.22,0.88,0.24,0.88,0.45,0.87,0.45,0.87,0.46,0.87,0
0.45,0.93,0.46,0.93,0.46,0.93,0.45,0.87,0.45,0.87,0.46,0.87,0.23,0.21,0.23,0.21,0.23,0.21,0
0.67,0.93,0.68,0.93,0.68,0.93,0.67,0.87,0.68,0.87,0.69,0.87,0.47,0.87,0.47,0.87,0.48,0.87,0
0.47,0.94,0.47,0.94,0.47,0.94,0.46,0.87,0.47,0.87,0.48,0.87,0.67,0.87,0.68,0.87,0.68,0.87,0
0.89,0.46,0.90,0.46,0.91,0.46,0.85,0.46,0.90,0.46,0.96,0.46,0.66,0.87,0.66,0.87,0.67,0.87,0
0.66,0.93,0.66,0.93,0.67,0.93,0.66,0.87,0.66,0.87,0.67,0.87,0.90,0.45,0.90,0.45,0.91,0.45,0
0.66,0.93,0.66,0.93,0.67,0.93,0.66,0.87,0.66,0.87,0.67,0.87,0.86,0.21,0.86,0.21,0.86,0.21,0
0.66,0.93,0.66,0.93,0.67,0.93,0.66,0.87,0.66,0.87,0.67,0.87,0.61,0.87,0.62,0.87,0.62,0.87,0
0.63,0.92,0.63,0.92,0.63,0.92,0.62,0.87,0.63,0.87,0.64,0.87,0.66,0.87,0.66,0.87,0.67,0.87,0
0.60,0.93,0.60,0.93,0.60,0.93,0.58,0.87,0.60,0.87,0.61,0.87,0.55,0.87,0.56,0.87,0.56,0.87,0
0.55,0.92,0.55,0.92,0.56,0.92,0.55,0.87,0.56,0.87,0.56,0.87,0.59,0.87,0.60,0.87,0.60,0.87,0
0.51,0.92,0.51,0.92,0.52,0.92,0.48,0.87,0.51,0.87,0.55,0.87,0.12,0.88,0.12,0.88,0.12,0.88,0
0.12,0.93,0.12,0.93,0.12,0.93,0.11,0.89,0.12,0.89,0.13,0.89,0.51,0.87,0.51,0.87,0.52,0.87,0
0.62,0.93,0.62,0.93,0.62,0.93,0.61,0.87,0.62,0.87,0.63,0.87,0.57,0.88,0.58,0.88,0.58,0.88,0
0.58,0.94,0.58,0.94,0.58,0.94,0.57,0.88,0.58,0.88,0.58,0.88,0.63,0.87,0.63,0.87,0.63,0.87,0
0.53,0.29,0.53,0.29,0.53,0.29,0.53,0.23,0.53,0.23,0.54,0.23,0.54,0.22,0.54,0.22,0.55,0.22,0
0.54,0.29,0.54,0.29,0.54,0.29,0.54,0.23,0.54,0.23,0.55,0.23,0.53,0.23,0.53,0.23,0.54,0.23,0
0.70,0.11,0.71,0.11,0.72,0.11,0.70,0.10,0.71,0.10,0.72,0.10,0.84,0.23,0.85,0.23,0.85,0.23,0
0.84,0.29,0.85,0.29,0.85,0.29,0.84,0.23,0.85,0.23,0.85,0.23,0.70,0.10,0.71,0.10,0.71,0.10,0
0.84,0.29,0.85,0.29,0.85,0.29,0.84,0.23,0.85,0.23,0.85,0.23,0.82,0.24,0.82,0.24,0.82,0.24,0
0.82,0.30,0.82,0.30,0.82,0.30,0.81,0.24,0.82,0.24,0.83,0.24,0.84,0.21,0.85,0.21,0.85,0.21,0
0.82,0.30,0.82,0.30,0.82,0.30,0.81,0.24,0.82,0.24,0.83,0.24,0.76,0.23,0.77,0.23,0.77,0.23,0
0.77,0.29,0.77,0.29,0.77,0.29,0.76,0.23,0.77,0.23,0.77,0.23,0.81,0.23,0.82,0.23,0.82,0.23,0
0.77,0.29,0.77,0.29,0.77,0.29,0.76,0.23,0.77,0.23,0.77,0.23,0.81,0.21,0.82,0.21,0.82,0.21,0
0.77,0.29,0.77,0.29,0.77,0.29,0.76,0.23,0.77,0.23,0.77,0.23,0.70,0.23,0.71,0.23,0.71,0.23,0
0.71,0.29,0.71,0.29,0.71,0.29,0.70,0.23,0.71,0.23,0.71,0.23,0.76,0.23,0.77,0.23,0.77,0.23,0
0.71,0.29,0.71,0.29,0.71,0.29,0.70,0.23,0.71,0.23,0.71,0.23,0.77,0.21,0.77,0.21,0.77,0.21,0
0.71,0.29,0.71,0.29,0.71,0.29,0.70,0.23,0.71,0.23,0.71,0.23,0.84,0.10,0.84,0.10,0.85,0.10,0
0.83,0.11,0.84,0.11,0.85,0.11,0.82,0.10,0.84,0.10,0.86,0.10,0.70,0.23,0.71,0.23,0.71,0.23,0
0.83,0.11,0.84,0.11,0.85,0.11,0.82,0.10,0.84,0.10,0.86,0.10,0.71,0.21,0.71,0.21,0.71,0.21,0
0.83,0.11,0.84,0.11,0.85,0.11,0.82,0.10,0.84,0.10,0.86,0.10,0.79,0.10,0.79,0.10,0.80,0.10,0
0.78,0.11,0.79,0.11,0.81,0.11,0.76,0.10,0.79,0.10,0.82,0.10,0.84,0.10,0.84,0.10,0.85,0.10,0
0.73,0.11,0.74,0.11,0.75,0.11,0.72,0.10,0.74,0.10,0.76,0.10,0.79,0.17,0.80,0.17,0.80,0.17,0
0.80,0.30,0.80,0.30,0.80,0.30,0.78,0.17,0.80,0.17,0.81,0.17,0.74,0.10,0.74,0.10,0.74,0.10,0
0.73,0.29,0.74,0.29,0.74,0.29,0.72,0.17,0.74,0.17,0.76,0.17,0.43,0.10,0.43,0.10,0.44,0.10,0
0.42,0.11,0.43,0.11,0.45,0.11,0.37,0.10,0.43,0.10,0.49,0.10,0.73,0.17,0.74,0.17,0.74,0.17,0
0.21,0.29,0.22,0.29,0.22,0.29,0.20,0.26,0.21,0.26,0.23,0.26,0.35,0.10,0.35,0.10,0.36,0.10,0
0.34,0.11,0.35,0.11,0.36,0.11,0.34,0.10,0.35,0.10,0.37,0.10,0.21,0.25,0.21,0.25,0.22,0.25,0
0.21,0.11,0.22,0.11,0.23,0.11,0.20,0.10,0.22,0.10,0.24,0.10,0.27,0.10,0.27,0.10,0.27,0.10,0
0.25,0.11,0.27,0.11,0.28,0.11,0.24,0.10,0.27,0.10,0.30,0.10,0.21,0.10,0.22,0.10,0.22,0.10,0
0.31,0.11,0.32,0.11,0.34,0.11,0.30,0.10,0.32,0.10,0.34,0.10,0.22,0.16,0.23,0.16,0.23,0.16,0
0.22,0.30,0.23,0.30,0.23,0.30,0.22,0.17,0.23,0.17,0.23,0.17,0.32,0.10,0.32,0.10,0.33,0.10,0
0.24,0.30,0.24,0.30,0.24,0.30,0.23,0.26,0.24,0.26,0.25,0.26,0.26,0.25,0.27,0.25,0.27,0.25,0
0.27,0.30,0.27,0.30,0.27,0.30,0.25,0.26,0.27,0.26,0.28,0.26,0.24,0.25,0.24,0.25,0.25,0.25,0
0.27,0.30,0.27,0.30,0.27,0.30,0.25,0.26,0.27,0.26,0.28,0.26,0.29,0.25,0.29,0.25,0.30,0.25,0
0.29,0.29,0.29,0.29,0.29,0.29,0.28,0.26,0.29,0.26,0.31,0.26,0.26,0.21,0.26,0.21,0.26,0.21,0
0.33,0.29,0.33,0.29,0.33,0.29,0.31,0.26,0.33,0.26,0.35,0.26,0.35,0.25,0.36,0.25,0.36,0.25,0
0.35,0.29,0.36,0.29,0.36,0.29,0.34,0.26,0.35,0.26,0.36,0.26,0.32,0.25,0.33,0.25,0.33,0.25,0
0.35,0.29,0.36,0.29,0.36,0.29,0.34,0.26,0.35,0.26,0.36,0.26,0.33,0.21,0.33,0.21,0.33,0.21,0
0.35,0.29,0.36,0.29,0.36,0.29,0.34,0.26,0.35,0.26,0.36,0.26,0.53,0.10,0.53,0.10,0.53,0.10,0
0.51,0.11,0.53,0.11,0.55,0.11,0.50,0.10,0.53,0.10,0.56,0.10,0.35,0.25,0.36,0.25,0.36,0.25,0
0.62,0.11,0.63,0.11,0.64,0.11,0.57,0.10,0.63,0.10,0.69,0.10,0.53,0.09,0.53,0.09,0.54,0.09,0
0.52,0.09,0.53,0.09,0.54,0.09,0.20,0.09,0.53,0.09,0.86,0.09,0.62,0.10,0.63,0.10,0.64,0.10,0
0.77,0.72,0.77,0.72,0.78,0.72,0.45,0.72,0.65,0.72,0.85,0.72,0.64,0.87,0.65,0.87,0.65,0.87,0
0.65,0.93,0.65,0.93,0.65,0.93,0.63,0.87,0.65,0.87,0.66,0.87,0.64,0.71,0.64,0.71,0.65,0.71,0
0.65,0.93,0.65,0.93,0.65,0.93,0.63,0.87,0.65,0.87,0.66,0.87,0.65,0.72,0.65,0.72,0.66,0.72,0
0.65,0.93,0.65,0.93,0.65,0.93,0.63,0.87,0.65,0.87,0.66,0.87,0.74,0.88,0.74,0.88,0.75,0.88,0
0.74,0.92,0.75,0.92,0.75,0.92,0.73,0.88,0.74,0.88,0.75,0.88,0.64,0.87,0.65,0.87,0.65,0.87,0
0.58,0.94,0.58,0.94,0.58,0.94,0.57,0.88,0.58,0.88,0.58,0.88,0.69,0.87,0.69,0.87,0.70,0.87,0
0.69,0.94,0.69,0.94,0.69,0.94,0.69,0.87,0.69,0.87,0.70,0.87,0.57,0.87,0.58,0.87,0.58,0.87,0
